Heat,c (Coke1030),s (Coke1030),s112 (Coke1030),c (CokeFine),s (CokeFine),s05 (CokeFine),cao (Dolomite),mgo (Dolomite),s0_95 (Dolomite),fe_metal (DRI),fe_total (DRI),md (DRI),c (DRI),gunge (DRI),feo (DRI),cao (Lime),mgo (Lime),s0_95 (Lime),cao (Slag),feo (Slag),sio2 (Slag),mgo (Slag),al2o3 (Slag),p2o5 (Slag),mno (Slag),b2 (Slag),b3 (Slag),b4 (Slag),Power On (EAF),Power Off (EAF),Ele [MW] (EAF),Tapped [t] (EAF),O2 [Nm3] (EAF),CH4 [Nm3] (EAF),C.inj [kg] (EAF),C [kg] (EAF),CaO [kg] (EAF),MgO [kg] (EAF),Total_labels,Slag_labels
4025409.0,82.38,0.92,3.75,91.53,0.6,2.1,54.7,33.6,3.0,80.83,86.43,93.5,1.87,10.1,7.2,90.22,1.2,1.0,25.9,26.9,25.0,11.3,5.1,0.802,0.208,1.04,0.86,1.24,50.0,8.0,119.4496078,173.4618835,5012.013672,556.9360352,1920.987671,1007.400024,9079.897461,8244.013672,3,1
4025410.0,82.38,0.92,3.75,91.53,0.6,2.1,54.7,33.6,3.0,80.83,86.43,93.5,1.87,10.1,7.2,90.22,1.2,1.0,25.7,29.3,24.0,10.3,5.0,0.86,0.203,1.07,0.89,1.24,49.0,19.0,120.7796936,173.765564,4880.860352,570.0297241,1947.963013,1003.800049,9457.708008,8419.606445,3,1
4025411.0,82.38,0.92,3.75,91.53,0.6,2.1,54.7,33.6,3.0,80.83,86.43,93.5,1.87,10.1,7.2,90.22,1.2,1.0,25.7,29.3,24.0,10.3,5.0,0.86,0.203,1.07,0.89,1.24,50.0,8.0,121.4216232,173.7668915,5257.94873,607.0147705,1800.974976,1501.899902,9950.492188,7817.42041,3,1
4025412.0,82.38,0.92,3.75,91.53,0.6,2.1,54.7,33.6,3.0,80.83,86.43,93.5,1.87,10.1,7.2,90.22,1.2,1.0,25.7,29.3,24.0,10.3,5.0,0.86,0.203,1.07,0.89,1.24,50.0,13.0,123.1601639,172.6948395,5249.510742,607.2663574,1791.096436,1505.5,9502.180664,7820.008789,3,1
4025413.0,82.38,0.92,3.75,91.53,0.6,2.1,54.7,33.6,3.0,80.83,86.43,93.5,1.87,10.1,7.2,90.22,1.2,1.0,25.7,29.3,24.0,10.3,5.0,0.86,0.203,1.07,0.89,1.24,49.0,9.0,121.8012466,176.2827148,5182.202148,598.6635742,1955.998657,1506.400146,9546.884766,8385.707031,3,1
4025415.0,82.38,0.92,3.75,91.53,0.6,2.1,54.7,33.6,3.0,80.83,86.43,93.5,1.87,10.1,7.2,90.22,1.2,1.0,23.4,38.1,19.8,9.2,4.0,0.794,0.175,1.18,0.98,1.37,49.0,8.0,123.0237732,174.6976013,5240.019043,604.9025879,1834.888916,1506.600098,9273.602539,7788.508301,3,1
4025416.0,82.38,0.92,3.75,91.53,0.6,2.1,54.7,33.6,3.0,80.83,86.43,93.5,1.87,10.1,7.2,90.22,1.2,1.0,23.4,38.1,19.8,9.2,4.0,0.794,0.175,1.18,0.98,1.37,50.0,8.0,122.641571,175.3764038,5344.966797,704.6708984,1814.77771,1507.300049,9820.291016,8697.402344,3,1
4025417.0,82.38,0.92,3.75,91.53,0.6,2.1,54.7,33.6,3.0,80.83,86.43,93.5,1.87,10.1,7.2,90.22,1.2,1.0,23.4,38.1,19.8,9.2,4.0,0.794,0.175,1.18,0.98,1.37,50.0,8.0,123.8228607,173.8226471,5255.836914,694.0581055,1830.035522,1505.800049,9621.0,7814.595703,3,1
4025419.0,82.38,0.92,3.75,91.53,0.6,2.1,54.7,33.6,3.0,80.83,86.43,93.5,1.87,10.1,7.2,90.22,1.2,1.0,23.4,38.1,19.8,9.2,4.0,0.794,0.175,1.18,0.98,1.37,52.0,8.0,122.9438553,177.9189301,5562.384277,625.0634766,2680.991699,2003.199951,9510.399414,8518.212891,3,1
4025420.0,82.38,0.92,3.75,91.53,0.6,2.1,54.7,33.6,3.0,80.83,86.43,93.5,1.87,10.1,7.2,90.22,1.2,1.0,22.5,35.9,22.8,8.6,4.6,0.785,0.183,0.99,0.82,1.14,52.0,9.0,122.9986267,174.6889343,5074.039063,561.512085,2351.666748,2006.800049,9704.304688,8444.114258,3,1
4025422.0,82.38,0.92,3.75,91.53,0.6,2.1,54.7,33.6,3.0,80.83,86.43,93.5,1.87,10.1,7.2,90.22,1.2,1.0,22.5,35.9,22.8,8.6,4.6,0.785,0.183,0.99,0.82,1.14,51.0,9.0,123.488327,175.4278564,5339.324219,658.0604858,2471.11792,2006.800049,9945.080078,8383.589844,3,1
4025425.0,82.08,1.0,2.5,80.73,1.3,3.67,54.5,33.25,3.5,79.13,86.47,91.53,1.57,9.87,9.43,90.28,1.2,1.0,24.6,31.8,22.8,10.4,4.7,0.855,0.191,1.08,0.89,1.27,54.0,9.0,120.9842834,173.4234924,5821.844238,766.0366211,2546.010498,2004.300049,9740.394531,8261.376953,2,1
4025426.0,82.08,1.0,2.5,80.73,1.3,3.67,54.5,33.25,3.5,79.13,86.47,91.53,1.57,9.87,9.43,90.28,1.2,1.0,24.6,31.8,22.8,10.4,4.7,0.855,0.191,1.08,0.89,1.27,52.0,8.0,121.5915222,171.1341553,5615.019043,738.2593384,2301.892822,2002.700073,9673.782227,7817.169922,2,1
4025427.0,82.08,1.0,2.5,80.73,1.3,3.67,54.5,33.25,3.5,79.13,86.47,91.53,1.57,9.87,9.43,90.28,1.2,1.0,24.6,31.8,22.8,10.4,4.7,0.855,0.191,1.08,0.89,1.27,53.0,10.0,121.9818344,179.6000061,5466.743164,719.111084,2473.66626,2001.199951,9231.292969,8452.887695,2,1
4025428.0,82.08,1.0,2.5,80.73,1.3,3.67,54.5,33.25,3.5,79.13,86.47,91.53,1.57,9.87,9.43,90.28,1.2,1.0,23.7,32.2,23.0,10.8,4.7,0.757,0.184,1.03,0.86,1.25,54.0,10.0,121.06147,180.5999908,5761.464844,758.0418701,3129.987793,2004.199951,9414.3125,8447.108398,2,1
4025430.0,82.08,1.0,2.5,80.73,1.3,3.67,54.5,33.25,3.5,79.13,86.47,91.53,1.57,9.87,9.43,90.28,1.2,1.0,23.7,32.2,23.0,10.8,4.7,0.757,0.184,1.03,0.86,1.25,51.0,8.0,121.3392105,170.8292999,5606.480469,633.0969849,1527.987549,2003.899902,9451.394531,8401.71582,2,1
4025431.0,82.08,1.0,2.5,80.73,1.3,3.67,54.5,33.25,3.5,79.13,86.47,91.53,1.57,9.87,9.43,90.28,1.2,1.0,23.7,32.2,23.0,10.8,4.7,0.757,0.184,1.03,0.86,1.25,52.0,8.0,120.4229889,176.8296051,5778.819336,762.0442505,1720.874878,2001.400024,9414.914063,8402.008789,2,1
4025432.0,82.08,1.0,2.5,80.73,1.3,3.67,54.5,33.25,3.5,79.13,86.47,91.53,1.57,9.87,9.43,90.28,1.2,1.0,23.7,32.2,23.0,10.8,4.7,0.757,0.184,1.03,0.86,1.25,53.0,12.0,119.6413879,176.3257294,6604.857422,783.5197144,1852.995972,2002.300049,9451.097656,8400.291992,2,1
4025433.0,82.08,1.0,2.5,80.73,1.3,3.67,54.5,33.25,3.5,79.13,86.47,91.53,1.57,9.87,9.43,90.28,1.2,1.0,23.7,32.2,23.0,10.8,4.7,0.757,0.184,1.03,0.86,1.25,52.0,8.0,119.6478424,173.8385162,5959.574707,680.8242798,1757.838013,2006.099854,9754.587891,8404.910156,2,1
4025434.0,82.08,1.0,2.5,80.73,1.3,3.67,54.5,33.25,3.5,79.13,86.47,91.53,1.57,9.87,9.43,90.28,1.2,1.0,26.5,26.4,25.6,10.7,5.0,0.872,0.235,1.04,0.87,1.22,51.0,18.0,121.6509628,175.9486542,5965.095703,680.4573364,1968.884766,2002.300049,9685.887695,8402.108398,2,1
4025436.0,82.08,1.0,2.5,80.73,1.3,3.67,54.5,33.25,3.5,79.13,86.47,91.53,1.57,9.87,9.43,90.28,1.2,1.0,26.5,26.4,25.6,10.7,5.0,0.872,0.235,1.04,0.87,1.22,51.0,8.0,121.815773,174.2464905,5989.396484,789.1204224,1762.99585,2000.999878,10374.99414,8600.396484,2,1
4025437.0,82.08,1.0,2.5,80.73,1.3,3.67,54.5,33.25,3.5,79.13,86.47,91.53,1.57,9.87,9.43,90.28,1.2,1.0,27.2,26.5,25.0,10.6,5.0,0.81,0.223,1.09,0.91,1.26,50.0,8.0,122.6237869,175.1391144,6439.352539,761.5797729,1834.0,2002.699951,9473.402344,8600.410156,2,1
4025438.0,82.08,1.0,2.5,80.73,1.3,3.67,54.5,33.25,3.5,79.13,86.47,91.53,1.57,9.87,9.43,90.28,1.2,1.0,27.2,26.5,25.0,10.6,5.0,0.81,0.223,1.09,0.91,1.26,50.0,7.0,122.8770828,174.9017944,6692.097168,786.6398926,2200.962646,2004.600098,9758.109375,8435.597656,2,1
4025439.0,82.08,1.0,2.5,80.73,1.3,3.67,54.5,33.25,3.5,79.13,86.47,91.53,1.57,9.87,9.43,90.28,1.2,1.0,27.2,26.5,25.0,10.6,5.0,0.81,0.223,1.09,0.91,1.26,49.0,8.0,122.8878174,170.8986816,6332.957031,740.4660034,2130.99585,2002.100098,8930.203125,7823.105957,2,1
4025440.0,82.08,1.0,2.5,80.73,1.3,3.67,54.5,33.25,3.5,79.13,86.47,91.53,1.57,9.87,9.43,90.28,1.2,1.0,26.8,27.4,24.5,10.7,4.9,0.78,0.204,1.09,0.91,1.28,51.0,8.0,123.9995193,175.0385284,6164.53418,729.6945801,2527.0,2001.300049,8401.597656,8402.796875,2,1
4025441.0,82.08,1.0,2.5,80.73,1.3,3.67,54.5,33.25,3.5,79.13,86.47,91.53,1.57,9.87,9.43,90.28,1.2,1.0,26.8,27.4,24.5,10.7,4.9,0.78,0.204,1.09,0.91,1.28,54.0,11.0,123.2452469,173.6755219,5963.354492,697.0821533,2692.108398,2004.300049,9004.780273,8401.415039,2,1
4025444.0,82.08,1.0,2.5,80.73,1.3,3.67,54.5,33.25,3.5,79.13,86.47,91.53,1.57,9.87,9.43,90.28,1.2,1.0,26.8,27.4,24.5,10.7,4.9,0.78,0.204,1.09,0.91,1.28,50.0,7.0,125.35112,176.9297333,5394.518066,606.0206299,2843.987793,2003.900024,8414.083984,8401.490234,2,1
4025445.0,82.08,1.0,2.5,80.73,1.3,3.67,54.5,33.25,3.5,79.13,86.47,91.53,1.57,9.87,9.43,90.28,1.2,1.0,30.3,18.9,27.3,12.3,5.4,0.938,0.202,1.11,0.93,1.3,50.0,8.0,126.0988464,181.7185516,5359.812012,706.5653687,2189.998535,2005.100098,8382.989258,8401.59082,2,0
4025446.0,82.45,1.02,2.75,80.07,1.37,2.33,55.2,34.0,3.0,80.93,87.23,92.77,1.7,9.26,8.1,90.38,1.2,1.0,30.3,18.9,27.3,12.3,5.4,0.938,0.202,1.11,0.93,1.3,53.0,9.0,124.4093094,178.4178162,5684.82666,661.7987671,2463.999512,2003.199951,8419.397461,8403.50293,2,0
4025447.0,82.45,1.02,2.75,80.07,1.37,2.33,55.2,34.0,3.0,80.93,87.23,92.77,1.7,9.26,8.1,90.38,1.2,1.0,30.3,18.9,27.3,12.3,5.4,0.938,0.202,1.11,0.93,1.3,53.0,8.0,123.6667099,174.8225708,6583.646973,846.7619629,2798.667969,2004.799805,9141.792969,9006.510742,2,0
4025448.0,82.45,1.02,2.75,80.07,1.37,2.33,55.2,34.0,3.0,80.93,87.23,92.77,1.7,9.26,8.1,90.38,1.2,1.0,31.5,19.6,26.5,11.5,5.2,0.926,0.194,1.19,0.99,1.36,48.0,7.0,126.1359024,179.0,6304.902832,810.4389038,1721.097046,2004.000122,8270.094727,8552.597656,2,1
4025449.0,82.45,1.02,2.75,80.07,1.37,2.33,55.2,34.0,3.0,80.93,87.23,92.77,1.7,9.26,8.1,90.38,1.2,1.0,31.5,19.6,26.5,11.5,5.2,0.926,0.194,1.19,0.99,1.36,49.0,19.0,124.235611,175.6524658,6466.774414,831.9777222,1901.66748,2000.599976,8453.986328,8413.923828,2,1
4025450.0,82.45,1.02,2.75,80.07,1.37,2.33,55.2,34.0,3.0,80.93,87.23,92.77,1.7,9.26,8.1,90.38,1.2,1.0,27.4,28.9,25.6,11.8,0.5,0.932,0.204,1.07,1.05,1.5,53.0,9.0,122.1543732,179.1656342,6497.612305,852.7700195,2405.116455,2002.599976,9050.592773,8400.691406,2,0
4025451.0,82.45,1.02,2.75,80.07,1.37,2.33,55.2,34.0,3.0,80.93,87.23,92.77,1.7,9.26,8.1,90.38,1.2,1.0,27.4,28.9,25.6,11.8,0.5,0.932,0.204,1.07,1.05,1.5,51.0,9.0,123.9051208,178.3000183,6537.73877,779.2433472,2248.056885,2001.699951,9309.883789,8400.900391,2,0
4025452.0,82.45,1.02,2.75,80.07,1.37,2.33,55.2,34.0,3.0,80.93,87.23,92.77,1.7,9.26,8.1,90.38,1.2,1.0,27.8,23.3,25.8,12.1,5.3,0.781,0.197,1.08,0.89,1.28,52.0,16.0,123.6348114,173.9575348,6596.122559,765.4075928,2154.777832,2004.5,9633.207031,8402.613281,2,0
4025453.0,82.45,1.02,2.75,80.07,1.37,2.33,55.2,34.0,3.0,80.93,87.23,92.77,1.7,9.26,8.1,90.38,1.2,1.0,27.8,23.3,25.8,12.1,5.3,0.781,0.197,1.08,0.89,1.28,51.0,7.0,122.6886597,173.6999969,6626.046387,768.5722656,2511.983643,2000.800049,9678.094727,8403.298828,2,0
4025454.0,82.45,1.02,2.75,80.07,1.37,2.33,55.2,34.0,3.0,80.93,87.23,92.77,1.7,9.26,8.1,90.38,1.2,1.0,27.8,23.3,25.8,12.1,5.3,0.781,0.197,1.08,0.89,1.28,50.0,7.0,121.3119507,170.9712372,6708.882813,854.2164917,1689.0,2003.099854,9220.40332,8340.492188,2,0
4025455.0,82.45,1.02,2.75,80.07,1.37,2.33,55.2,34.0,3.0,80.93,87.23,92.77,1.7,9.26,8.1,90.38,1.2,1.0,27.0,25.3,25.1,11.7,5.3,0.807,0.208,1.08,0.89,1.27,50.0,8.0,121.1994019,174.5,6784.359863,861.503418,1860.0,1508.299927,9208.699219,8400.115234,2,1
4025456.0,82.45,1.02,2.75,80.07,1.37,2.33,55.2,34.0,3.0,80.93,87.23,92.77,1.7,9.26,8.1,90.38,1.2,1.0,27.0,25.3,25.1,11.7,5.3,0.807,0.208,1.08,0.89,1.27,48.0,8.0,121.4496155,173.6999969,6683.665039,789.7636719,1976.962524,1006.800049,8760.985352,8401.303711,2,1
4025457.0,82.45,1.02,2.75,80.07,1.37,2.33,55.2,34.0,3.0,80.93,87.23,92.77,1.7,9.26,8.1,90.38,1.2,1.0,23.0,32.6,23.9,10.2,4.8,0.764,0.204,0.96,0.8,1.16,49.0,7.0,121.8212357,171.9707489,6702.123535,790.9952393,1699.997559,1006.000122,9240.193359,8400.706055,2,1
4025458.0,82.45,1.02,2.75,80.07,1.37,2.33,55.2,34.0,3.0,80.93,87.23,92.77,1.7,9.26,8.1,90.38,1.2,1.0,23.0,32.6,23.9,10.2,4.8,0.764,0.204,0.96,0.8,1.16,48.0,11.0,122.9240189,171.858551,6727.486816,795.3728027,1873.838501,1003.799683,9031.003906,8352.295898,2,1
4025463.0,82.45,1.02,2.75,80.07,1.37,2.33,55.2,34.0,3.0,80.93,87.23,92.77,1.7,9.26,8.1,90.38,1.2,1.0,23.0,32.6,23.9,10.2,4.8,0.764,0.204,0.96,0.8,1.16,46.0,6.0,124.0291672,171.5,6157.313965,738.1508789,2136.962891,1503.800049,8092.694824,7868.19873,2,1
4025470.0,82.2,1.0,3.0,80.87,1.14,3.71,55.3,34.0,2.0,80.63,87.0,92.67,1.9,9.28,8.19,90.35,1.3,1.25,24.5,33.2,22.1,9.9,4.4,0.804,0.175,1.11,0.92,1.3,48.0,19.0,124.4593811,171.7337341,6774.628418,861.559082,2613.773682,1101.900146,8404.196289,8214.994141,2,1
4025471.0,82.2,1.0,3.0,80.87,1.14,3.71,55.3,34.0,2.0,80.63,87.0,92.67,1.9,9.28,8.19,90.35,1.3,1.25,24.5,33.2,22.1,9.9,4.4,0.804,0.175,1.11,0.92,1.3,49.0,8.0,123.0397263,175.8683929,6698.069824,856.8859863,2691.987793,1000.300049,8399.897461,8269.485352,2,1
4025473.0,82.2,1.0,3.0,80.87,1.14,3.71,55.3,34.0,2.0,80.63,87.0,92.67,1.9,9.28,8.19,90.35,1.3,1.25,24.5,33.2,22.1,9.9,4.4,0.804,0.175,1.11,0.92,1.3,52.0,7.0,123.7469559,178.3833008,6743.46582,869.3638306,2638.328857,1504.200073,8900.000977,8800.484375,2,1
4025474.0,82.2,1.0,3.0,80.87,1.14,3.71,55.3,34.0,2.0,80.63,87.0,92.67,1.9,9.28,8.19,90.35,1.3,1.25,24.5,33.2,22.1,9.9,4.4,0.804,0.175,1.11,0.92,1.3,50.0,7.0,126.9729156,173.0846863,6708.259277,864.7908936,2720.0,2002.900024,8821.091797,8713.817383,2,1
4025475.0,82.2,1.0,3.0,80.87,1.14,3.71,55.3,34.0,2.0,80.63,87.0,92.67,1.9,9.28,8.19,90.35,1.3,1.25,23.8,33.1,22.2,10.5,4.5,0.847,0.182,1.07,0.89,1.28,48.0,7.0,125.6655502,174.9983826,6850.341309,867.2008057,2153.887695,2000.400146,8384.5,8181.098633,2,1
4025477.0,82.2,1.0,3.0,80.87,1.14,3.71,55.3,34.0,2.0,80.63,87.0,92.67,1.9,9.28,8.19,90.35,1.3,1.25,23.8,33.1,22.2,10.5,4.5,0.847,0.182,1.07,0.89,1.28,48.0,7.0,126.0247879,172.1818542,6308.725586,800.1922607,1912.949341,2004.300049,8652.304688,8403.210938,2,1
4025478.0,82.2,1.0,3.0,80.87,1.14,3.71,55.3,34.0,2.0,80.63,87.0,92.67,1.9,9.28,8.19,90.35,1.3,1.25,23.8,33.1,22.2,10.5,4.5,0.847,0.182,1.07,0.89,1.28,47.0,8.0,126.3331223,171.372757,6067.036133,764.4154053,1808.944824,1002.099854,8463.417969,8402.792969,2,1
4025479.0,82.2,1.0,3.0,80.87,1.14,3.71,55.3,34.0,2.0,80.63,87.0,92.67,1.9,9.28,8.19,90.35,1.3,1.25,23.8,33.1,22.2,10.5,4.5,0.847,0.182,1.07,0.89,1.28,49.0,8.0,123.2929993,173.1821289,6858.089355,809.2391968,2612.99585,1007.800049,8487.09375,8400.806641,2,1
4025480.0,82.2,1.0,3.0,80.87,1.14,3.71,55.3,34.0,2.0,80.63,87.0,92.67,1.9,9.28,8.19,90.35,1.3,1.25,23.9,31.2,23.9,10.5,4.9,0.753,0.198,1.0,0.83,1.19,47.0,10.0,123.9148788,173.3004913,6139.556152,722.9463501,1852.995361,1006.600098,8627.792969,7747.094727,2,1
4025481.0,82.2,1.0,3.0,80.87,1.14,3.71,55.3,34.0,2.0,80.63,87.0,92.67,1.9,9.28,8.19,90.35,1.3,1.25,23.9,31.2,23.9,10.5,4.9,0.753,0.198,1.0,0.83,1.19,50.0,20.0,122.1023178,171.7817383,7012.024902,883.7776489,1852.872437,1008.0,8293.688477,8400.126953,2,1
4025482.0,82.2,1.0,3.0,80.87,1.14,3.71,55.3,34.0,2.0,80.63,87.0,92.67,1.9,9.28,8.19,90.35,1.3,1.25,23.9,31.2,23.9,10.5,4.9,0.753,0.198,1.0,0.83,1.19,46.0,8.0,123.2417221,172.4505768,6047.55957,708.3652344,1758.84729,1005.699951,8221.172852,7856.604004,2,1
4025486.0,82.2,1.0,3.0,80.87,1.14,3.71,55.3,34.0,2.0,80.63,87.0,92.67,1.9,9.28,8.19,90.35,1.3,1.25,23.9,31.2,23.9,10.5,4.9,0.753,0.198,1.0,0.83,1.19,48.0,8.0,124.0884857,175.4000092,6667.901367,848.986145,2568.987549,1003.200195,8800.898438,8403.495117,2,1
4025487.0,82.2,1.0,3.0,80.87,1.14,3.71,55.3,34.0,2.0,80.63,87.0,92.67,1.9,9.28,8.19,90.35,1.3,1.25,23.9,31.2,23.9,10.5,4.9,0.753,0.198,1.0,0.83,1.19,50.0,8.0,124.0922623,177.0999908,6715.193848,862.6385498,2757.987793,1006.700195,8524.732422,8500.686523,2,1
4025488.0,82.2,1.0,3.0,80.87,1.14,3.71,55.3,34.0,2.0,80.63,87.0,92.67,1.9,9.28,8.19,90.35,1.3,1.25,24.0,31.8,23.4,10.8,4.5,0.745,0.182,1.03,0.86,1.25,49.0,7.0,124.0082016,176.8999939,6763.413574,859.6002197,3042.658447,1003.0,8561.208984,8310.107422,2,1
4025489.0,82.2,1.0,3.0,80.87,1.14,3.71,55.3,34.0,2.0,80.63,87.0,92.67,1.9,9.28,8.19,90.35,1.3,1.25,24.0,31.8,23.4,10.8,4.5,0.745,0.182,1.03,0.86,1.25,51.0,7.0,124.974556,175.6999969,7046.419434,831.2572632,2855.0,1006.5,8528.0,8656.991211,2,1
4025490.0,82.2,1.0,3.0,80.87,1.14,3.71,55.3,34.0,2.0,80.63,87.0,92.67,1.9,9.28,8.19,90.35,1.3,1.25,23.9,33.3,22.5,10.4,4.4,0.834,0.174,1.06,0.89,1.28,49.0,8.0,125.5129013,176.2000122,6546.530762,837.6121826,2501.887695,1504.799927,8366.905273,8379.389648,2,1
4025491.0,82.2,1.0,3.0,80.87,1.14,3.71,55.3,34.0,2.0,80.63,87.0,92.67,1.9,9.28,8.19,90.35,1.3,1.25,23.9,33.3,22.5,10.4,4.4,0.834,0.174,1.06,0.89,1.28,49.0,7.0,125.2288818,175.0,6602.459473,775.4406128,2613.073975,1502.200073,8285.801758,8359.921875,2,1
4025495.0,82.2,1.0,3.0,80.87,1.14,3.71,55.3,34.0,2.0,80.9,87.0,93.0,1.93,9.32,7.85,90.35,1.3,1.25,25.9,29.0,24.0,10.5,4.9,0.868,0.209,1.08,0.9,1.26,53.0,7.0,123.8674469,176.8000031,7111.98584,845.0576782,2639.333496,1506.800049,8995.467773,8592.109375,2,1
4025496.0,82.2,1.0,3.0,80.87,1.14,3.71,55.3,34.0,2.0,80.9,87.0,93.0,1.93,9.32,7.85,90.35,1.3,1.25,25.9,29.0,24.0,10.5,4.9,0.868,0.209,1.08,0.9,1.26,49.0,16.0,123.9271698,177.9999847,6940.054688,817.1489258,2557.0,1503.300049,8529.474609,7984.420898,2,1
4025497.0,82.2,1.0,3.0,80.87,1.14,3.71,55.3,34.0,2.0,80.9,87.0,93.0,1.93,9.32,7.85,90.35,1.3,1.25,25.9,29.0,24.0,10.5,4.9,0.868,0.209,1.08,0.9,1.26,49.0,7.0,124.0542908,177.9000092,6731.865723,793.2348022,2507.975342,1507.5,8285.676758,7801.52002,2,1
4025498.0,82.2,1.0,3.0,80.87,1.14,3.71,55.3,34.0,2.0,80.9,87.0,93.0,1.93,9.32,7.85,90.35,1.3,1.25,25.9,29.0,24.0,10.5,4.9,0.868,0.209,1.08,0.9,1.26,47.0,8.0,124.2126694,179.6000061,6266.710449,733.9041138,2610.29834,1503.0,8595.692383,8400.09375,2,1
4025499.0,82.2,1.0,3.0,80.87,1.14,3.71,55.3,34.0,2.0,80.9,87.0,93.0,1.93,9.32,7.85,90.35,1.3,1.25,25.9,29.0,24.0,10.5,4.9,0.868,0.209,1.08,0.9,1.26,48.0,11.0,125.4755554,177.1000061,6442.868652,756.2841797,2588.0,1505.500122,8600.486328,8291.583984,2,1
4025500.0,82.2,1.0,3.0,80.87,1.14,3.71,55.3,34.0,2.0,80.9,87.0,93.0,1.93,9.32,7.85,90.35,1.3,1.25,27.0,26.8,24.8,10.5,5.3,0.872,0.205,1.09,0.9,1.25,48.0,18.0,125.1992874,179.5999908,6610.294922,777.1465454,2566.0,1503.300049,8601.597656,8400.388672,2,1
4025501.0,82.2,1.0,3.0,80.87,1.14,3.71,55.3,34.0,2.0,80.9,87.0,93.0,1.93,9.32,7.85,90.35,1.3,1.25,27.0,26.8,24.8,10.5,5.3,0.872,0.205,1.09,0.9,1.25,50.0,8.0,124.9834595,179.1000061,6469.032227,758.9924316,2438.123535,1503.000122,8602.197266,8500.583984,2,1
4025502.0,82.2,1.0,3.0,80.87,1.14,3.71,55.3,34.0,2.0,80.9,87.0,93.0,1.93,9.32,7.85,90.35,1.3,1.25,27.0,26.8,24.8,10.5,5.3,0.872,0.205,1.09,0.9,1.25,51.0,10.0,124.9568634,176.6000061,6937.92627,817.0925293,2366.000977,1500.399902,8449.207031,8648.508789,2,1
4025503.0,82.2,1.0,3.0,80.87,1.14,3.71,55.3,34.0,2.0,80.9,87.0,93.0,1.93,9.32,7.85,90.35,1.3,1.25,24.5,28.8,24.6,11.5,5.1,0.758,0.183,1.0,0.82,1.21,49.0,7.0,125.8947754,171.3999939,6391.542969,765.9018555,2756.0,1501.199951,8606.589844,8504.583984,2,0
4025504.0,82.2,1.0,3.0,80.87,1.14,3.71,55.3,34.0,2.0,80.9,87.0,93.0,1.93,9.32,7.85,90.35,1.3,1.25,24.5,28.8,24.6,11.5,5.1,0.758,0.183,1.0,0.82,1.21,52.0,9.0,123.3544312,177.6999969,6874.554199,831.8688965,2950.0,1507.099976,9407.607422,9020.304688,2,0
4025507.0,82.2,1.0,3.0,80.87,1.14,3.71,55.3,34.0,2.0,80.9,87.0,93.0,1.93,9.32,7.85,90.35,1.3,1.25,24.5,28.8,24.6,11.5,5.1,0.758,0.183,1.0,0.82,1.21,49.0,9.0,123.5365753,177.3999939,6639.901855,804.4401855,2562.0,1005.199951,8099.306152,7803.599121,2,0
4025508.0,82.2,1.0,3.0,80.87,1.14,3.71,55.3,34.0,2.0,80.9,87.0,93.0,1.93,9.32,7.85,90.35,1.3,1.25,24.5,28.8,24.6,11.5,5.1,0.758,0.183,1.0,0.82,1.21,55.0,9.0,121.5721054,173.9571075,7033.282715,916.446228,2946.998535,1003.899902,10332.00879,9000.892578,2,0
4025509.0,82.2,1.0,3.0,80.87,1.14,3.71,55.3,34.0,2.0,80.9,87.0,93.0,1.93,9.32,7.85,90.35,1.3,1.25,24.5,28.8,24.6,11.5,5.1,0.758,0.183,1.0,0.82,1.21,49.0,6.0,124.0428543,171.7000122,6421.273438,770.8917847,2336.888916,1007.299927,8032.803711,7843.408203,2,0
4025510.0,82.2,1.0,3.0,80.87,1.14,3.71,55.3,34.0,2.0,80.9,87.0,93.0,1.93,9.32,7.85,90.35,1.3,1.25,21.1,37.8,21.5,9.9,4.1,0.82,0.168,0.98,0.82,1.21,45.0,6.0,124.8678207,170.3000031,6093.125488,741.3739624,1962.0,1004.699951,8080.788574,8046.410645,2,1
4025512.0,82.2,1.0,3.0,80.87,1.14,3.71,55.3,34.0,2.0,80.9,87.0,93.0,1.93,9.32,7.85,90.35,1.3,1.25,21.1,37.8,21.5,9.9,4.1,0.82,0.168,0.98,0.82,1.21,45.0,7.0,124.4021378,170.1999969,6130.628418,740.9561768,2033.0,1001.400024,7936.098633,7867.610352,2,1
4025514.0,82.2,1.0,3.0,80.87,1.14,3.71,55.3,34.0,2.0,80.9,87.0,93.0,1.93,9.32,7.85,90.35,1.3,1.25,21.1,37.8,21.5,9.9,4.1,0.82,0.168,0.98,0.82,1.21,44.0,6.0,125.3640518,172.8607178,5758.844727,693.1448364,1894.0,1007.100098,7498.6875,7522.916504,2,1
4025516.0,82.2,1.0,3.0,80.87,1.14,3.71,55.3,34.0,2.0,80.9,87.0,93.0,1.93,9.32,7.85,90.35,1.3,1.25,21.1,37.8,21.5,9.9,4.1,0.82,0.168,0.98,0.82,1.21,44.0,11.0,126.2026138,170.4000092,5710.45459,685.1554565,1782.0,1001.899902,8470.496094,6816.40332,2,1
