,x,y,label
1152,0.33,7.57,1
1153,0.33,7.51,1
1154,0.33,7.46,1
1155,0.33,7.4,1
1156,0.33,7.35,1
1157,0.33,7.29,1
1158,0.33,7.23,1
1159,0.33,7.18,1
1160,0.33,7.12,1
1161,0.33,7.07,1
1162,0.33,7.01,1
1163,0.33,6.95,1
1164,0.33,6.9,1
1165,0.33,6.84,1
1166,0.33,6.79,1
1167,0.33,6.73,1
1168,0.33,6.67,1
1169,0.33,6.62,1
1170,0.33,6.56,1
1171,0.33,6.5,1
1172,0.33,6.45,1
1173,0.33,6.39,1
1174,0.33,6.34,1
1175,0.33,6.28,1
1176,0.33,6.22,1
1177,0.33,6.17,1
1178,0.33,6.11,1
1179,0.33,6.06,1
1180,0.33,6.0,1
1181,0.33,5.94,1
1182,0.33,5.89,1
1183,0.33,5.83,1
1184,0.33,5.78,1
1185,0.33,5.72,1
1186,0.33,5.66,1
1187,0.33,5.61,1
1188,0.33,5.55,1
1189,0.33,5.5,1
1190,0.33,5.44,1
1191,0.33,5.38,1
1192,0.33,5.33,1
1193,0.33,5.27,1
1194,0.33,5.21,1
1195,0.33,5.16,1
1196,0.33,5.1,1
1197,0.33,5.05,1
1198,0.33,4.99,1
1199,0.33,4.93,1
1200,0.33,4.88,1
1201,0.33,4.82,1
1202,0.33,4.77,1
1203,0.33,4.71,1
1204,0.33,4.65,1
1205,0.33,4.6,1
1206,0.33,4.54,1
1207,0.33,4.49,1
1208,0.33,4.43,1
1209,0.33,4.37,1
1210,0.33,4.32,1
1211,0.33,4.26,1
1212,0.33,4.21,1
1213,0.33,4.15,1
1214,0.33,4.09,1
1215,0.33,4.04,1
1216,0.33,3.98,1
1217,0.33,3.93,1
1218,0.33,3.87,1
1219,0.33,3.81,1
1220,0.33,3.76,1
1221,0.33,3.7,1
1222,0.33,3.64,1
1223,0.33,3.59,1
1224,0.33,3.53,1
1225,0.33,3.48,1
1226,0.33,3.42,1
1227,0.33,3.36,1
1228,0.33,3.31,1
1229,0.33,3.25,1
1230,0.33,3.2,1
1231,0.33,3.14,1
1232,0.33,3.08,1
1233,0.33,3.03,1
1234,0.33,2.97,1
1235,0.33,2.92,1
1236,0.33,2.86,1
1237,0.33,2.8,1
1238,0.33,2.75,1
1239,0.33,2.69,1
1240,0.33,2.64,1
1241,0.33,2.58,1
1242,0.33,2.52,1
1243,0.33,2.47,1
1244,0.33,2.41,1
1245,0.33,2.36,1
1246,0.33,2.3,1
1247,0.33,2.24,1
1248,0.33,2.19,1
1249,0.33,2.13,1
1250,0.33,2.07,1
1251,0.33,2.02,1
1252,0.33,1.96,1
1253,0.33,1.91,1
1254,0.33,1.85,1
1255,0.33,1.79,1
1256,0.33,1.74,1
1257,0.33,1.68,1
1258,0.33,1.63,1
1259,0.33,1.57,1
1260,0.33,1.51,1
1261,0.33,1.46,1
1262,0.33,1.4,1
1263,0.33,1.35,1
1264,0.33,1.29,1
1265,0.33,1.23,1
1266,0.33,1.18,1
1267,0.33,1.12,1
1268,0.33,1.07,1
1269,0.33,1.01,1
1270,0.33,0.95,1
1271,0.33,0.9,1
1272,0.33,0.84,1
1273,0.33,0.79,1
1274,0.33,0.73,1
1275,0.33,0.67,1
1276,0.33,0.62,1
1277,0.33,0.56,1
1278,0.33,0.5,1
1279,0.33,0.45,1
1280,0.33,0.39,1
1281,0.33,0.34,1
1282,0.33,0.28,1
1283,0.33,0.22,1
1284,0.33,0.17,1
1285,0.33,0.11,1
1286,0.33,0.06,1
1287,0.33,0.0,1
1288,0.44,18.0,1
1289,0.44,17.94,1
1290,0.44,17.89,1
1291,0.44,17.83,1
1292,0.44,17.78,1
1293,0.44,17.72,1
1294,0.44,17.66,1
1295,0.44,17.61,1
1296,0.44,17.55,1
1297,0.44,17.5,1
1298,0.44,17.44,1
1299,0.44,17.38,1
1300,0.44,17.33,1
1301,0.44,17.27,1
1302,0.44,17.21,1
1303,0.44,17.16,1
1304,0.44,17.1,1
1305,0.44,17.05,1
1306,0.44,16.99,1
1307,0.44,16.93,1
1308,0.44,16.88,1
1309,0.44,16.82,1
1310,0.44,16.77,1
1311,0.44,16.71,1
1312,0.44,16.65,1
1313,0.44,16.6,1
1314,0.44,16.54,1
1315,0.44,16.49,1
1316,0.44,16.43,1
1317,0.44,16.37,1
1318,0.44,16.32,1
1319,0.44,16.26,1
1320,0.44,16.21,1
1321,0.44,16.15,1
1322,0.44,16.09,1
1323,0.44,16.04,1
1324,0.44,15.98,1
1325,0.44,15.93,1
1326,0.44,15.87,1
1327,0.44,15.81,1
1328,0.44,15.76,1
1329,0.44,15.7,1
1330,0.44,15.64,1
1331,0.44,15.59,1
1332,0.44,15.53,1
1333,0.44,15.48,1
1334,0.44,15.42,1
1335,0.44,15.36,1
1336,0.44,15.31,1
1337,0.44,15.25,1
1338,0.44,15.2,1
1339,0.44,15.14,1
1340,0.44,15.08,1
1341,0.44,15.03,1
1342,0.44,14.97,1
1343,0.44,14.92,1
1344,0.44,14.86,1
1345,0.44,14.8,1
1346,0.44,14.75,1
1347,0.44,14.69,1
1348,0.44,14.64,1
1349,0.44,14.58,1
1350,0.44,14.52,1
1351,0.44,14.47,1
1352,0.44,14.41,1
1353,0.44,14.36,1
1354,0.44,14.3,1
1355,0.44,14.24,1
1356,0.44,14.19,1
1357,0.44,14.13,1
1358,0.44,14.07,1
1359,0.44,14.02,1
1360,0.44,13.96,1
1361,0.44,13.91,1
1362,0.44,13.85,1
1363,0.44,13.79,1
1364,0.44,13.74,1
1365,0.44,13.68,1
1366,0.44,13.63,1
1367,0.44,13.57,1
1368,0.44,13.51,1
1369,0.44,13.46,1
1370,0.44,13.4,1
1371,0.44,13.35,1
1372,0.44,13.29,1
1373,0.44,13.23,1
1374,0.44,13.18,1
1375,0.44,13.12,1
1376,0.44,13.07,1
1377,0.44,13.01,1
1378,0.44,12.95,1
1379,0.44,12.9,1
1380,0.44,12.84,1
1381,0.44,12.79,1
1382,0.44,12.73,1
1383,0.44,12.67,1
1384,0.44,12.62,1
1385,0.44,12.56,1
1386,0.44,12.5,1
1387,0.44,12.45,1
1388,0.44,12.39,1
1389,0.44,12.34,1
1390,0.44,12.28,1
1391,0.44,12.22,1
1392,0.44,12.17,1
1393,0.44,12.11,1
1394,0.44,12.06,1
1395,0.44,12.0,1
1396,0.44,11.94,1
1397,0.44,11.89,1
1398,0.44,11.83,1
1399,0.44,11.78,1
1400,0.44,11.72,1
1401,0.44,11.66,1
1402,0.44,11.61,1
1403,0.44,11.55,1
1404,0.44,11.5,1
1405,0.44,11.44,1
1406,0.44,11.38,1
1407,0.44,11.33,1
1408,0.44,11.27,1
1409,0.44,11.21,1
1410,0.44,11.16,1
1411,0.44,11.1,1
1412,0.44,11.05,1
1413,0.44,10.99,1
1414,0.44,10.93,1
1415,0.44,10.88,1
1416,0.44,10.82,1
1417,0.44,10.77,1
1418,0.44,10.71,1
1419,0.44,10.65,1
1420,0.44,10.6,1
1421,0.44,10.54,1
1422,0.44,10.49,1
1423,0.44,10.43,1
1424,0.44,10.37,1
1425,0.44,10.32,1
1426,0.44,10.26,1
1427,0.44,10.21,1
1428,0.44,10.15,1
1429,0.44,10.09,1
1430,0.44,10.04,1
1431,0.44,9.98,1
1432,0.44,9.93,1
1433,0.44,9.87,1
1434,0.44,9.81,1
1435,0.44,9.76,1
1436,0.44,9.7,1
1437,0.44,9.64,1
1438,0.44,9.59,1
1439,0.44,9.53,1
1440,0.44,9.48,1
1441,0.44,9.42,1
1442,0.44,9.36,1
1443,0.44,9.31,1
1444,0.44,9.25,1
1445,0.44,9.2,1
1446,0.44,9.14,1
1447,0.44,9.08,1
1448,0.44,9.03,1
1449,0.44,8.97,1
1450,0.44,8.92,1
1451,0.44,8.86,1
1452,0.44,8.8,1
1453,0.44,8.75,1
1454,0.44,8.69,1
1455,0.44,8.64,1
1456,0.44,8.58,1
1457,0.44,8.52,1
1458,0.44,8.47,1
1459,0.44,8.41,1
1460,0.44,8.36,1
1461,0.44,8.3,1
1462,0.44,8.24,1
1463,0.44,8.19,1
1464,0.44,8.13,1
1465,0.44,8.07,1
1466,0.44,8.02,1
1467,0.44,7.96,1
1468,0.44,7.91,1
1469,0.44,7.85,1
1470,0.44,7.79,1
1471,0.44,7.74,1
1472,0.44,7.68,1
1473,0.44,7.63,1
1474,0.44,7.57,1
1475,0.44,7.51,1
1476,0.44,7.46,1
1477,0.44,7.4,1
1478,0.44,7.35,1
1479,0.44,7.29,1
1480,0.44,7.23,1
1481,0.44,7.18,1
1482,0.44,7.12,1
1483,0.44,7.07,1
1484,0.44,7.01,1
1485,0.44,6.95,1
1486,0.44,6.9,1
1487,0.44,6.84,1
1488,0.44,6.79,1
1489,0.44,6.73,1
1490,0.44,6.67,1
1491,0.44,6.62,1
1492,0.44,6.56,1
1493,0.44,6.5,1
1494,0.44,6.45,1
1495,0.44,6.39,1
1496,0.44,6.34,1
1497,0.44,6.28,1
1498,0.44,6.22,1
1499,0.44,6.17,1
1500,0.44,6.11,1
1501,0.44,6.06,1
1502,0.44,6.0,1
1503,0.44,5.94,1
1504,0.44,5.89,1
1505,0.44,5.83,1
1506,0.44,5.78,1
1507,0.44,5.72,1
1508,0.44,5.66,1
1509,0.44,5.61,1
1510,0.44,5.55,1
1511,0.44,5.5,1
1512,0.44,5.44,1
1513,0.44,5.38,1
1514,0.44,5.33,1
1515,0.44,5.27,1
1516,0.44,5.21,1
1517,0.44,5.16,1
1518,0.44,5.1,1
1519,0.44,5.05,1
1520,0.44,4.99,1
1521,0.44,4.93,1
1522,0.44,4.88,1
1523,0.44,4.82,1
1524,0.44,4.77,1
1525,0.44,4.71,1
1526,0.44,4.65,1
1527,0.44,4.6,1
1528,0.44,4.54,1
1529,0.44,4.49,1
1530,0.44,4.43,1
1531,0.44,4.37,1
1532,0.44,4.32,1
1533,0.44,4.26,1
1534,0.44,4.21,1
1535,0.44,4.15,1
1536,0.44,4.09,1
1537,0.44,4.04,1
1538,0.44,3.98,1
1539,0.44,3.93,1
1540,0.44,3.87,1
1541,0.44,3.81,1
1542,0.44,3.76,1
1543,0.44,3.7,1
1544,0.44,3.64,1
1545,0.44,3.59,1
1546,0.44,3.53,1
1547,0.44,3.48,1
1548,0.44,3.42,1
1549,0.44,3.36,1
1550,0.44,3.31,1
1551,0.44,3.25,1
1552,0.44,3.2,1
1553,0.44,3.14,1
1554,0.44,3.08,1
1555,0.44,3.03,1
1556,0.44,2.97,1
1557,0.44,2.92,1
1558,0.44,2.86,1
1559,0.44,2.8,1
1560,0.44,2.75,1
1561,0.44,2.69,1
1562,0.44,2.64,1
1563,0.44,2.58,1
1564,0.44,2.52,1
1565,0.44,2.47,1
1566,0.44,2.41,1
1567,0.44,2.36,1
1568,0.44,2.3,1
1569,0.44,2.24,1
1570,0.44,2.19,1
1571,0.44,2.13,1
1572,0.44,2.07,1
1573,0.44,2.02,1
1574,0.44,1.96,1
1575,0.44,1.91,1
1576,0.44,1.85,1
1577,0.44,1.79,1
1578,0.44,1.74,1
1579,0.44,1.68,1
1580,0.44,1.63,1
1581,0.44,1.57,1
1582,0.44,1.51,1
1583,0.44,1.46,1
1584,0.44,1.4,1
1585,0.44,1.35,1
1586,0.44,1.29,1
1587,0.44,1.23,1
1588,0.44,1.18,1
1589,0.44,1.12,1
1590,0.44,1.07,1
1591,0.44,1.01,1
1592,0.44,0.95,1
1593,0.44,0.9,1
1594,0.44,0.84,1
1595,0.44,0.79,1
1596,0.44,0.73,1
1597,0.44,0.67,1
1598,0.44,0.62,1
1599,0.44,0.56,1
1600,0.44,0.5,1
1601,0.44,0.45,1
1602,0.44,0.39,1
1603,0.44,0.34,1
1604,0.44,0.28,1
1605,0.44,0.22,1
1606,0.44,0.17,1
1607,0.44,0.11,1
1608,0.44,0.06,1
1609,0.44,0.0,1
1610,0.55,18.0,1
1611,0.55,17.94,1
1612,0.55,17.89,1
1613,0.55,17.83,1
1614,0.55,17.78,1
1615,0.55,17.72,1
1616,0.55,17.66,1
1617,0.55,17.61,1
1618,0.55,17.55,1
1619,0.55,17.5,1
1620,0.55,17.44,1
1621,0.55,17.38,1
1622,0.55,17.33,1
1623,0.55,17.27,1
1624,0.55,17.21,1
1625,0.55,17.16,1
1626,0.55,17.1,1
1627,0.55,17.05,1
1628,0.55,16.99,1
1629,0.55,16.93,1
1630,0.55,16.88,1
1631,0.55,16.82,1
1632,0.55,16.77,1
1633,0.55,16.71,1
1634,0.55,16.65,1
1635,0.55,16.6,1
1636,0.55,16.54,1
1637,0.55,16.49,1
1638,0.55,16.43,1
1639,0.55,16.37,1
1640,0.55,16.32,1
1641,0.55,16.26,1
1642,0.55,16.21,1
1643,0.55,16.15,1
1644,0.55,16.09,1
1645,0.55,16.04,1
1646,0.55,15.98,1
1647,0.55,15.93,1
1648,0.55,15.87,1
1649,0.55,15.81,1
1650,0.55,15.76,1
1651,0.55,15.7,1
1652,0.55,15.64,1
1653,0.55,15.59,1
1654,0.55,15.53,1
1655,0.55,15.48,1
1656,0.55,15.42,1
1657,0.55,15.36,1
1658,0.55,15.31,1
1659,0.55,15.25,1
1660,0.55,15.2,1
1661,0.55,15.14,1
1662,0.55,15.08,1
1663,0.55,15.03,1
1664,0.55,14.97,1
1665,0.55,14.92,1
1666,0.55,14.86,1
1667,0.55,14.8,1
1668,0.55,14.75,1
1669,0.55,14.69,1
1670,0.55,14.64,1
1671,0.55,14.58,1
1672,0.55,14.52,1
1673,0.55,14.47,1
1674,0.55,14.41,1
1675,0.55,14.36,1
1676,0.55,14.3,1
1677,0.55,14.24,1
1678,0.55,14.19,1
1679,0.55,14.13,1
1680,0.55,14.07,1
1681,0.55,14.02,1
1682,0.55,13.96,1
1683,0.55,13.91,1
1684,0.55,13.85,1
1685,0.55,13.79,1
1686,0.55,13.74,1
1687,0.55,13.68,1
1688,0.55,13.63,1
1689,0.55,13.57,1
1690,0.55,13.51,1
1691,0.55,13.46,1
1692,0.55,13.4,1
1693,0.55,13.35,1
1694,0.55,13.29,1
1695,0.55,13.23,1
1696,0.55,13.18,1
1697,0.55,13.12,1
1698,0.55,13.07,1
1699,0.55,13.01,1
1700,0.55,12.95,1
1701,0.55,12.9,1
1702,0.55,12.84,1
1703,0.55,12.79,1
1704,0.55,12.73,1
1705,0.55,12.67,1
1706,0.55,12.62,1
1707,0.55,12.56,1
1708,0.55,12.5,1
1709,0.55,12.45,1
1710,0.55,12.39,1
1711,0.55,12.34,1
1712,0.55,12.28,1
1713,0.55,12.22,1
1714,0.55,12.17,1
1715,0.55,12.11,1
1716,0.55,12.06,1
1717,0.55,12.0,1
1718,0.55,11.94,1
1719,0.55,11.89,1
1720,0.55,11.83,1
1721,0.55,11.78,1
1722,0.55,11.72,1
1723,0.55,11.66,1
1724,0.55,11.61,1
1725,0.55,11.55,1
1726,0.55,11.5,1
1727,0.55,11.44,1
1728,0.55,11.38,1
1729,0.55,11.33,1
1730,0.55,11.27,1
1731,0.55,11.21,1
1732,0.55,11.16,1
1733,0.55,11.1,1
1734,0.55,11.05,1
1735,0.55,10.99,1
1736,0.55,10.93,1
1737,0.55,10.88,1
1738,0.55,10.82,1
1739,0.55,10.77,1
1740,0.55,10.71,1
1741,0.55,10.65,1
1742,0.55,10.6,1
1743,0.55,10.54,1
1744,0.55,10.49,1
1745,0.55,10.43,1
1746,0.55,10.37,1
1747,0.55,10.32,1
1748,0.55,10.26,1
1749,0.55,10.21,1
1750,0.55,10.15,1
1751,0.55,10.09,1
1752,0.55,10.04,1
1753,0.55,9.98,1
1754,0.55,9.93,1
1755,0.55,9.87,1
1756,0.55,9.81,1
1757,0.55,9.76,1
1758,0.55,9.7,1
1759,0.55,9.64,1
1760,0.55,9.59,1
1761,0.55,9.53,1
1762,0.55,9.48,1
1763,0.55,9.42,1
1764,0.55,9.36,1
1765,0.55,9.31,1
1766,0.55,9.25,1
1767,0.55,9.2,1
1768,0.55,9.14,1
1769,0.55,9.08,1
1770,0.55,9.03,1
1771,0.55,8.97,1
1772,0.55,8.92,1
1773,0.55,8.86,1
1774,0.55,8.8,1
1775,0.55,8.75,1
1776,0.55,8.69,1
1777,0.55,8.64,1
1778,0.55,8.58,1
1779,0.55,8.52,1
1780,0.55,8.47,1
1781,0.55,8.41,1
1782,0.55,8.36,1
1783,0.55,8.3,1
1784,0.55,8.24,1
1785,0.55,8.19,1
1786,0.55,8.13,1
1787,0.55,8.07,1
1788,0.55,8.02,1
1789,0.55,7.96,1
1790,0.55,7.91,1
1791,0.55,7.85,1
1792,0.55,7.79,1
1793,0.55,7.74,1
1794,0.55,7.68,1
1795,0.55,7.63,1
1796,0.55,7.57,1
1797,0.55,7.51,1
1798,0.55,7.46,1
1799,0.55,7.4,1
1800,0.55,7.35,1
1801,0.55,7.29,1
1802,0.55,7.23,1
1803,0.55,7.18,1
1804,0.55,7.12,1
1805,0.55,7.07,1
1806,0.55,7.01,1
1807,0.55,6.95,1
1808,0.55,6.9,1
1809,0.55,6.84,1
1810,0.55,6.79,1
1811,0.55,6.73,1
1812,0.55,6.67,1
1813,0.55,6.62,1
1814,0.55,6.56,1
1815,0.55,6.5,1
1816,0.55,6.45,1
1817,0.55,6.39,1
1818,0.55,6.34,1
1819,0.55,6.28,1
1820,0.55,6.22,1
1821,0.55,6.17,1
1822,0.55,6.11,1
1823,0.55,6.06,1
1824,0.55,6.0,1
1825,0.55,5.94,1
1826,0.55,5.89,1
1827,0.55,5.83,1
1828,0.55,5.78,1
1829,0.55,5.72,1
1830,0.55,5.66,1
1831,0.55,5.61,1
1832,0.55,5.55,1
1833,0.55,5.5,1
1834,0.55,5.44,1
1835,0.55,5.38,1
1836,0.55,5.33,1
1837,0.55,5.27,1
1838,0.55,5.21,1
1839,0.55,5.16,1
1840,0.55,5.1,1
1841,0.55,5.05,1
1842,0.55,4.99,1
1843,0.55,4.93,1
1844,0.55,4.88,1
1845,0.55,4.82,1
1846,0.55,4.77,1
1847,0.55,4.71,1
1848,0.55,4.65,1
1849,0.55,4.6,1
1850,0.55,4.54,1
1851,0.55,4.49,1
1852,0.55,4.43,1
1853,0.55,4.37,1
1854,0.55,4.32,1
1855,0.55,4.26,1
1856,0.55,4.21,1
1857,0.55,4.15,1
1858,0.55,4.09,1
1859,0.55,4.04,1
1860,0.55,3.98,1
1861,0.55,3.93,1
1862,0.55,3.87,1
1863,0.55,3.81,1
1864,0.55,3.76,1
1865,0.55,3.7,1
1866,0.55,3.64,1
1867,0.55,3.59,1
1868,0.55,3.53,1
1869,0.55,3.48,1
1870,0.55,3.42,1
1871,0.55,3.36,1
1872,0.55,3.31,1
1873,0.55,3.25,1
1874,0.55,3.2,1
1875,0.55,3.14,1
1876,0.55,3.08,1
1877,0.55,3.03,1
1878,0.55,2.97,1
1879,0.55,2.92,1
1880,0.55,2.86,1
1881,0.55,2.8,1
1882,0.55,2.75,1
1883,0.55,2.69,1
1884,0.55,2.64,1
1885,0.55,2.58,1
1886,0.55,2.52,1
1887,0.55,2.47,1
1888,0.55,2.41,1
1889,0.55,2.36,1
1890,0.55,2.3,1
1891,0.55,2.24,1
1892,0.55,2.19,1
1893,0.55,2.13,1
1894,0.55,2.07,1
1895,0.55,2.02,1
1896,0.55,1.96,1
1897,0.55,1.91,1
1898,0.55,1.85,1
1899,0.55,1.79,1
1900,0.55,1.74,1
1901,0.55,1.68,1
1902,0.55,1.63,1
1903,0.55,1.57,1
1904,0.55,1.51,1
1905,0.55,1.46,1
1906,0.55,1.4,1
1907,0.55,1.35,1
1908,0.55,1.29,1
1909,0.55,1.23,1
1910,0.55,1.18,1
1911,0.55,1.12,1
1912,0.55,1.07,1
1913,0.55,1.01,1
1914,0.55,0.95,1
1915,0.55,0.9,1
1916,0.55,0.84,1
1917,0.55,0.79,1
1918,0.55,0.73,1
1919,0.55,0.67,1
1920,0.55,0.62,1
1921,0.55,0.56,1
1922,0.55,0.5,1
1923,0.55,0.45,1
1924,0.55,0.39,1
1925,0.55,0.34,1
1926,0.55,0.28,1
1927,0.55,0.22,1
1928,0.55,0.17,1
1929,0.55,0.11,1
1930,0.55,0.06,1
1931,0.55,0.0,1
1932,0.66,18.0,1
1933,0.66,17.94,1
1934,0.66,17.89,1
1935,0.66,17.83,1
1936,0.66,17.78,1
1937,0.66,17.72,1
1938,0.66,17.66,1
1939,0.66,17.61,1
1940,0.66,17.55,1
1941,0.66,17.5,1
1942,0.66,17.44,1
1943,0.66,17.38,1
1944,0.66,17.33,1
1945,0.66,17.27,1
1946,0.66,17.21,1
1947,0.66,17.16,1
1948,0.66,17.1,1
1949,0.66,17.05,1
1950,0.66,16.99,1
1951,0.66,16.93,1
1952,0.66,16.88,1
1953,0.66,16.82,1
1954,0.66,16.77,1
1955,0.66,16.71,1
1956,0.66,16.65,1
1957,0.66,16.6,1
1958,0.66,16.54,1
1959,0.66,16.49,1
1960,0.66,16.43,1
1961,0.66,16.37,1
1962,0.66,16.32,1
1963,0.66,16.26,1
1964,0.66,16.21,1
1965,0.66,16.15,1
1966,0.66,16.09,1
1967,0.66,16.04,1
1968,0.66,15.98,1
1969,0.66,15.93,1
1970,0.66,15.87,1
1971,0.66,15.81,1
1972,0.66,15.76,1
1973,0.66,15.7,1
1974,0.66,15.64,1
1975,0.66,15.59,1
1976,0.66,15.53,1
1977,0.66,15.48,1
1978,0.66,15.42,1
1979,0.66,15.36,1
1980,0.66,15.31,1
1981,0.66,15.25,1
1982,0.66,15.2,1
1983,0.66,15.14,1
1984,0.66,15.08,1
1985,0.66,15.03,1
1986,0.66,14.97,1
1987,0.66,14.92,1
1988,0.66,14.86,1
1989,0.66,14.8,1
1990,0.66,14.75,1
1991,0.66,14.69,1
1992,0.66,14.64,1
1993,0.66,14.58,1
1994,0.66,14.52,1
1995,0.66,14.47,1
1996,0.66,14.41,1
1997,0.66,14.36,1
1998,0.66,14.3,1
1999,0.66,14.24,1
2000,0.66,14.19,1
2001,0.66,14.13,1
2002,0.66,14.07,1
2003,0.66,14.02,1
2004,0.66,13.96,1
2005,0.66,13.91,1
2006,0.66,13.85,1
2007,0.66,13.79,1
2008,0.66,13.74,1
2009,0.66,13.68,1
2010,0.66,13.63,1
2011,0.66,13.57,1
2012,0.66,13.51,1
2013,0.66,13.46,1
2014,0.66,13.4,1
2015,0.66,13.35,1
2016,0.66,13.29,1
2017,0.66,13.23,1
2018,0.66,13.18,1
2019,0.66,13.12,1
2020,0.66,13.07,1
2021,0.66,13.01,1
2022,0.66,12.95,1
2023,0.66,12.9,1
2024,0.66,12.84,1
2025,0.66,12.79,1
2026,0.66,12.73,1
2027,0.66,12.67,1
2028,0.66,12.62,1
2029,0.66,12.56,1
2030,0.66,12.5,1
2031,0.66,12.45,1
2032,0.66,12.39,1
2033,0.66,12.34,1
2034,0.66,12.28,1
2035,0.66,12.22,1
2036,0.66,12.17,1
2037,0.66,12.11,1
2038,0.66,12.06,1
2039,0.66,12.0,1
2040,0.66,11.94,1
2041,0.66,11.89,1
2042,0.66,11.83,1
2043,0.66,11.78,1
2044,0.66,11.72,1
2045,0.66,11.66,1
2046,0.66,11.61,1
2047,0.66,11.55,1
2048,0.66,11.5,1
2049,0.66,11.44,1
2050,0.66,11.38,1
2051,0.66,11.33,1
2052,0.66,11.27,1
2053,0.66,11.21,1
2054,0.66,11.16,1
2055,0.66,11.1,1
2056,0.66,11.05,1
2057,0.66,10.99,1
2058,0.66,10.93,1
2059,0.66,10.88,1
2060,0.66,10.82,1
2061,0.66,10.77,1
2062,0.66,10.71,1
2063,0.66,10.65,1
2064,0.66,10.6,1
2065,0.66,10.54,1
2066,0.66,10.49,1
2067,0.66,10.43,1
2068,0.66,10.37,1
2069,0.66,10.32,1
2070,0.66,10.26,1
2071,0.66,10.21,1
2072,0.66,10.15,1
2073,0.66,10.09,1
2074,0.66,10.04,1
2075,0.66,9.98,1
2076,0.66,9.93,1
2077,0.66,9.87,1
2078,0.66,9.81,1
2079,0.66,9.76,1
2080,0.66,9.7,1
2081,0.66,9.64,1
2082,0.66,9.59,1
2083,0.66,9.53,1
2084,0.66,9.48,1
2085,0.66,9.42,1
2086,0.66,9.36,1
2087,0.66,9.31,1
2088,0.66,9.25,1
2089,0.66,9.2,1
2090,0.66,9.14,1
2091,0.66,9.08,1
2092,0.66,9.03,1
2093,0.66,8.97,1
2094,0.66,8.92,1
2095,0.66,8.86,1
2096,0.66,8.8,1
2097,0.66,8.75,1
2098,0.66,8.69,1
2099,0.66,8.64,1
2100,0.66,8.58,1
2101,0.66,8.52,1
2102,0.66,8.47,1
2103,0.66,8.41,1
2104,0.66,8.36,1
2105,0.66,8.3,1
2106,0.66,8.24,1
2107,0.66,8.19,1
2108,0.66,8.13,1
2109,0.66,8.07,1
2110,0.66,8.02,1
2111,0.66,7.96,1
2112,0.66,7.91,1
2113,0.66,7.85,1
2114,0.66,7.79,1
2115,0.66,7.74,1
2116,0.66,7.68,1
2117,0.66,7.63,1
2118,0.66,7.57,1
2119,0.66,7.51,1
2120,0.66,7.46,1
2121,0.66,7.4,1
2122,0.66,7.35,1
2123,0.66,7.29,1
2124,0.66,7.23,1
2125,0.66,7.18,1
2126,0.66,7.12,1
2127,0.66,7.07,1
2128,0.66,7.01,1
2129,0.66,6.95,1
2130,0.66,6.9,1
2131,0.66,6.84,1
2132,0.66,6.79,1
2133,0.66,6.73,1
2134,0.66,6.67,1
2135,0.66,6.62,1
2136,0.66,6.56,1
2137,0.66,6.5,1
2138,0.66,6.45,1
2139,0.66,6.39,1
2140,0.66,6.34,1
2141,0.66,6.28,1
2142,0.66,6.22,1
2143,0.66,6.17,1
2144,0.66,6.11,1
2145,0.66,6.06,1
2146,0.66,6.0,1
2147,0.66,5.94,1
2148,0.66,5.89,1
2149,0.66,5.83,1
2150,0.66,5.78,1
2151,0.66,5.72,1
2152,0.66,5.66,1
2153,0.66,5.61,1
2154,0.66,5.55,1
2155,0.66,5.5,1
2156,0.66,5.44,1
2157,0.66,5.38,1
2158,0.66,5.33,1
2159,0.66,5.27,1
2160,0.66,5.21,1
2161,0.66,5.16,1
2162,0.66,5.1,1
2163,0.66,5.05,1
2164,0.66,4.99,1
2165,0.66,4.93,1
2166,0.66,4.88,1
2167,0.66,4.82,1
2168,0.66,4.77,1
2169,0.66,4.71,1
2170,0.66,4.65,1
2171,0.66,4.6,1
2172,0.66,4.54,1
2173,0.66,4.49,1
2174,0.66,4.43,1
2175,0.66,4.37,1
2176,0.66,4.32,1
2177,0.66,4.26,1
2178,0.66,4.21,1
2179,0.66,4.15,1
2180,0.66,4.09,1
2181,0.66,4.04,1
2182,0.66,3.98,1
2183,0.66,3.93,1
2184,0.66,3.87,1
2185,0.66,3.81,1
2186,0.66,3.76,1
2187,0.66,3.7,1
2188,0.66,3.64,1
2189,0.66,3.59,1
2190,0.66,3.53,1
2191,0.66,3.48,1
2192,0.66,3.42,1
2193,0.66,3.36,1
2194,0.66,3.31,1
2195,0.66,3.25,1
2196,0.66,3.2,1
2197,0.66,3.14,1
2198,0.66,3.08,1
2199,0.66,3.03,1
2200,0.66,2.97,1
2201,0.66,2.92,1
2202,0.66,2.86,1
2203,0.66,2.8,1
2204,0.66,2.75,1
2205,0.66,2.69,1
2206,0.66,2.64,1
2207,0.66,2.58,1
2208,0.66,2.52,1
2209,0.66,2.47,1
2210,0.66,2.41,1
2211,0.66,2.36,1
2212,0.66,2.3,1
2213,0.66,2.24,1
2214,0.66,2.19,1
2215,0.66,2.13,1
2216,0.66,2.07,1
2217,0.66,2.02,1
2218,0.66,1.96,1
2219,0.66,1.91,1
2220,0.66,1.85,1
2221,0.66,1.79,1
2222,0.66,1.74,1
2223,0.66,1.68,1
2224,0.66,1.63,1
2225,0.66,1.57,1
2226,0.66,1.51,1
2227,0.66,1.46,1
